loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,pub_rec
6300.0, 36 months,10.64,B,10+ years,RENT,55000.0,Fully Paid,debt_consolidation,13.99,0.0,675.0,679.0,1.0,2.0
2800.0, 36 months,6.24,A,2 years,RENT,48000.0,Fully Paid,debt_consolidation,24.4,0.0,740.0,744.0,0.0,1.0
30475.0, 36 months,9.17,B,10+ years,MORTGAGE,156000.0,Fully Paid,home_improvement,21.67,0.0,715.0,719.0,0.0,0.0
3950.0, 36 months,15.41,D,4 years,RENT,66000.0,Fully Paid,debt_consolidation,12.93,0.0,660.0,664.0,0.0,2.0
24000.0, 36 months,7.26,A,10+ years,MORTGAGE,115000.0,Fully Paid,debt_consolidation,24.14,0.0,710.0,714.0,0.0,0.0
2725.0, 36 months,27.88,G,5 years,MORTGAGE,45600.0,Charged Off,debt_consolidation,8.82,0.0,665.0,669.0,1.0,0.0
16000.0, 36 months,5.32,A,4 years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,13.78,0.0,760.0,764.0,0.0,0.0
30000.0, 60 months,12.88,C,10+ years,MORTGAGE,136000.0,Fully Paid,debt_consolidation,26.75,0.0,715.0,719.0,0.0,0.0
5000.0, 36 months,9.17,B,1 year,MORTGAGE,45000.0,Fully Paid,medical,6.56,0.0,710.0,714.0,0.0,0.0
10000.0, 36 months,9.17,B,3 years,RENT,27000.0,Fully Paid,credit_card,12.49,0.0,710.0,714.0,0.0,0.0
8000.0, 36 months,8.49,B,,MORTGAGE,58000.0,Fully Paid,credit_card,5.9,0.0,730.0,734.0,0.0,0.0
6000.0, 36 months,9.76,B,3 years,RENT,29000.0,Charged Off,debt_consolidation,25.17,0.0,670.0,674.0,0.0,1.0
10000.0, 36 months,13.18,C,5 years,OWN,50000.0,Fully Paid,debt_consolidation,12.82,0.0,700.0,704.0,2.0,0.0
3900.0, 36 months,15.41,D,10+ years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,27.72,0.0,730.0,734.0,0.0,0.0
21000.0, 36 months,11.22,B,8 years,MORTGAGE,62000.0,Fully Paid,credit_card,26.31,1.0,665.0,669.0,0.0,0.0
20000.0, 36 months,9.17,B,< 1 year,RENT,86000.0,Fully Paid,debt_consolidation,21.69,0.0,670.0,674.0,0.0,1.0
12000.0, 36 months,6.24,A,2 years,RENT,104000.0,Fully Paid,credit_card,5.0,0.0,720.0,724.0,0.0,0.0
21000.0, 36 months,11.22,B,7 years,MORTGAGE,92000.0,Fully Paid,moving,17.87,0.0,705.0,709.0,0.0,0.0
30000.0, 60 months,16.55,D,9 years,MORTGAGE,108000.0,Charged Off,debt_consolidation,15.03,0.0,710.0,714.0,1.0,0.0
30000.0, 60 months,13.18,C,3 years,MORTGAGE,120000.0,Charged Off,debt_consolidation,23.12,5.0,680.0,684.0,0.0,0.0
7000.0, 36 months,9.17,B,8 years,RENT,150000.0,Fully Paid,debt_consolidation,10.81,1.0,670.0,674.0,1.0,0.0
10000.0, 36 months,10.64,B,< 1 year,RENT,60000.0,Fully Paid,debt_consolidation,22.56,0.0,690.0,694.0,0.0,0.0
27500.0, 36 months,17.86,D,4 years,RENT,55000.0,Charged Off,debt_consolidation,28.98,0.0,665.0,669.0,0.0,0.0
6000.0, 36 months,14.48,C,6 years,RENT,53000.0,Charged Off,credit_card,26.65,0.0,725.0,729.0,2.0,0.0
10000.0, 36 months,9.76,B,,OWN,27800.0,Fully Paid,credit_card,11.53,0.0,710.0,714.0,0.0,0.0
6000.0, 36 months,11.99,C,1 year,RENT,25980.0,Fully Paid,credit_card,37.78,0.0,665.0,669.0,0.0,1.0
28000.0, 36 months,6.24,A,< 1 year,MORTGAGE,150000.0,Fully Paid,home_improvement,1.28,0.0,715.0,719.0,0.0,0.0
14000.0, 36 months,6.89,A,< 1 year,RENT,55000.0,Fully Paid,debt_consolidation,20.69,0.0,700.0,704.0,0.0,0.0
30000.0, 36 months,9.17,B,10+ years,MORTGAGE,144000.0,Fully Paid,debt_consolidation,16.24,0.0,685.0,689.0,0.0,0.0
10500.0, 36 months,14.85,C,,OWN,40917.0,Charged Off,home_improvement,25.34,2.0,715.0,719.0,4.0,0.0
11000.0, 60 months,11.22,B,8 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,22.21,0.0,750.0,754.0,1.0,0.0
12000.0, 36 months,18.49,E,2 years,MORTGAGE,46000.0,Charged Off,other,16.26,0.0,665.0,669.0,1.0,4.0
25000.0, 60 months,15.41,D,10+ years,MORTGAGE,93000.0,Fully Paid,debt_consolidation,18.28,0.0,660.0,664.0,1.0,0.0
15000.0, 60 months,15.41,D,10+ years,OWN,45000.0,Charged Off,credit_card,32.03,0.0,690.0,694.0,1.0,0.0
29850.0, 60 months,13.67,C,10+ years,OWN,73000.0,Fully Paid,debt_consolidation,33.78,0.0,800.0,804.0,0.0,0.0
5500.0, 36 months,17.57,D,,RENT,11000.0,Charged Off,debt_consolidation,37.28,1.0,665.0,669.0,1.0,0.0
6000.0, 36 months,17.57,D,3 years,RENT,20000.0,Fully Paid,debt_consolidation,11.52,1.0,665.0,669.0,1.0,0.0
15000.0, 36 months,7.26,A,9 years,OWN,55000.0,Fully Paid,credit_card,21.85,0.0,705.0,709.0,0.0,0.0
24000.0, 36 months,6.89,A,2 years,RENT,100000.0,Fully Paid,debt_consolidation,19.26,0.0,725.0,729.0,0.0,0.0
17625.0, 60 months,19.99,E,4 years,MORTGAGE,130000.0,Charged Off,debt_consolidation,6.19,0.0,660.0,664.0,0.0,1.0
15000.0, 36 months,12.59,C,< 1 year,RENT,45000.0,Fully Paid,debt_consolidation,16.77,0.0,695.0,699.0,0.0,0.0
15000.0, 60 months,11.99,C,3 years,OWN,152000.0,Fully Paid,debt_consolidation,15.09,0.0,745.0,749.0,2.0,0.0
24150.0, 60 months,16.55,D,2 years,MORTGAGE,52500.0,Fully Paid,debt_consolidation,24.21,0.0,700.0,704.0,0.0,0.0
14000.0, 60 months,9.8,B,10+ years,MORTGAGE,120000.0,Fully Paid,credit_card,29.2,0.0,680.0,684.0,0.0,0.0
7200.0, 36 months,14.85,C,2 years,RENT,25958.0,Fully Paid,debt_consolidation,18.4,0.0,660.0,664.0,1.0,0.0
2500.0, 36 months,11.99,C,2 years,RENT,32928.0,Fully Paid,vacation,26.72,1.0,670.0,674.0,2.0,0.0
8000.0, 36 months,7.49,A,3 years,RENT,46000.0,Fully Paid,credit_card,19.7,0.0,695.0,699.0,0.0,0.0
5000.0, 36 months,12.59,C,10+ years,MORTGAGE,56000.0,Fully Paid,credit_card,25.66,1.0,685.0,689.0,1.0,0.0
3000.0, 36 months,10.99,B,10+ years,OWN,52000.0,Charged Off,debt_consolidation,25.69,1.0,680.0,684.0,0.0,0.0
1200.0, 36 months,11.99,C,9 years,MORTGAGE,49500.0,Fully Paid,home_improvement,37.68,0.0,705.0,709.0,1.0,0.0
8500.0, 36 months,10.64,B,4 years,RENT,44000.0,Fully Paid,debt_consolidation,28.89,1.0,665.0,669.0,0.0,0.0
16800.0, 60 months,13.18,C,< 1 year,RENT,50000.0,Fully Paid,debt_consolidation,9.87,0.0,675.0,679.0,1.0,0.0
17000.0, 36 months,9.17,B,10+ years,MORTGAGE,54000.0,Fully Paid,debt_consolidation,4.74,0.0,740.0,744.0,0.0,0.0
11200.0, 36 months,8.18,B,2 years,RENT,49000.0,Fully Paid,credit_card,21.85,0.0,690.0,694.0,0.0,0.0
2000.0, 36 months,14.48,C,8 years,OWN,35000.0,Charged Off,other,7.58,0.0,670.0,674.0,0.0,0.0
12950.0, 36 months,19.99,E,10+ years,MORTGAGE,36000.0,Fully Paid,debt_consolidation,36.5,0.0,670.0,674.0,1.0,1.0
15000.0, 36 months,7.26,A,10+ years,RENT,98000.0,Fully Paid,debt_consolidation,13.62,0.0,735.0,739.0,0.0,0.0
18000.0, 60 months,14.48,C,3 years,RENT,78000.0,Fully Paid,debt_consolidation,15.08,0.0,660.0,664.0,2.0,1.0
6000.0, 36 months,9.76,B,1 year,MORTGAGE,50000.0,Fully Paid,other,18.87,0.0,755.0,759.0,0.0,0.0
7800.0, 36 months,12.59,C,3 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,7.55,0.0,665.0,669.0,1.0,0.0
15000.0, 36 months,9.76,B,5 years,MORTGAGE,60000.0,Fully Paid,credit_card,6.28,0.0,695.0,699.0,0.0,0.0
13000.0, 36 months,5.32,A,2 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,11.09,0.0,805.0,809.0,0.0,0.0
10000.0, 36 months,12.59,C,8 years,MORTGAGE,56500.0,Fully Paid,home_improvement,18.2,0.0,660.0,664.0,0.0,0.0
10000.0, 36 months,6.24,A,10+ years,MORTGAGE,180000.0,Fully Paid,major_purchase,5.92,0.0,760.0,764.0,1.0,0.0
8750.0, 36 months,9.17,B,2 years,RENT,38000.0,Fully Paid,debt_consolidation,6.41,0.0,670.0,674.0,0.0,0.0
4200.0, 36 months,12.59,C,2 years,OWN,40000.0,Fully Paid,debt_consolidation,5.14,0.0,740.0,744.0,0.0,0.0
14400.0, 36 months,14.48,C,10+ years,OWN,40000.0,Fully Paid,other,1.14,0.0,670.0,674.0,2.0,0.0
7000.0, 36 months,12.59,C,5 years,RENT,38000.0,Fully Paid,credit_card,25.81,0.0,710.0,714.0,1.0,1.0
14400.0, 36 months,13.18,C,10+ years,RENT,53000.0,Fully Paid,debt_consolidation,22.67,0.0,670.0,674.0,3.0,1.0
18000.0, 60 months,18.2,E,4 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,18.05,1.0,700.0,704.0,1.0,0.0
23850.0, 36 months,20.99,E,< 1 year,MORTGAGE,74563.0,Charged Off,other,26.83,0.0,680.0,684.0,0.0,0.0
4400.0, 36 months,7.49,A,4 years,MORTGAGE,49000.0,Fully Paid,credit_card,18.79,0.0,705.0,709.0,0.0,0.0
24000.0, 60 months,12.59,C,3 years,OWN,58000.0,Fully Paid,debt_consolidation,39.52,0.0,740.0,744.0,1.0,0.0
7000.0, 36 months,9.76,B,10+ years,OWN,56000.0,Fully Paid,debt_consolidation,12.86,0.0,660.0,664.0,1.0,2.0
5000.0, 36 months,9.76,B,,RENT,36000.0,Fully Paid,other,10.63,0.0,695.0,699.0,0.0,0.0
10100.0, 36 months,14.48,C,10+ years,OWN,23000.0,Fully Paid,debt_consolidation,25.26,2.0,680.0,684.0,1.0,0.0
5000.0, 36 months,6.24,A,10+ years,RENT,41000.0,Fully Paid,credit_card,8.42,0.0,750.0,754.0,0.0,0.0
14400.0, 36 months,18.49,E,1 year,RENT,40000.0,Charged Off,debt_consolidation,20.16,0.0,665.0,669.0,1.0,0.0
20000.0, 36 months,6.89,A,,MORTGAGE,80000.0,Fully Paid,debt_consolidation,27.72,0.0,745.0,749.0,0.0,0.0
9000.0, 36 months,9.99,B,1 year,RENT,65000.0,Fully Paid,debt_consolidation,6.76,0.0,670.0,674.0,0.0,0.0
9100.0, 36 months,16.99,D,< 1 year,MORTGAGE,160000.0,Charged Off,debt_consolidation,8.67,2.0,665.0,669.0,2.0,10.0
4000.0, 36 months,13.18,C,,MORTGAGE,45000.0,Fully Paid,debt_consolidation,24.4,0.0,685.0,689.0,0.0,0.0
6000.0, 36 months,11.99,C,5 years,RENT,53979.0,Charged Off,small_business,12.23,1.0,680.0,684.0,0.0,0.0
5000.0, 36 months,6.89,A,,RENT,81000.0,Fully Paid,debt_consolidation,15.03,0.0,685.0,689.0,0.0,0.0
8000.0, 36 months,7.89,A,7 years,MORTGAGE,35000.0,Fully Paid,debt_consolidation,14.06,0.0,765.0,769.0,0.0,0.0
12100.0, 60 months,11.99,C,10+ years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,34.84,0.0,790.0,794.0,0.0,0.0
9500.0, 36 months,7.26,A,9 years,OWN,41000.0,Fully Paid,debt_consolidation,16.74,3.0,685.0,689.0,0.0,0.0
24000.0, 60 months,13.18,C,3 years,RENT,115000.0,Charged Off,debt_consolidation,29.61,2.0,660.0,664.0,4.0,1.0
25000.0, 36 months,11.22,B,1 year,MORTGAGE,67000.0,Fully Paid,debt_consolidation,19.69,0.0,720.0,724.0,0.0,0.0
12000.0, 36 months,14.48,C,2 years,OWN,33000.0,Charged Off,credit_card,16.97,0.0,690.0,694.0,2.0,0.0
15000.0, 36 months,9.17,B,4 years,RENT,65000.0,Fully Paid,credit_card,13.7,1.0,660.0,664.0,0.0,1.0
22400.0, 36 months,7.89,A,3 years,RENT,65000.0,Fully Paid,debt_consolidation,7.48,0.0,685.0,689.0,0.0,0.0
35000.0, 36 months,8.18,B,7 years,RENT,115000.0,Fully Paid,credit_card,26.62,0.0,680.0,684.0,0.0,0.0
17000.0, 36 months,6.89,A,2 years,RENT,145496.0,Charged Off,debt_consolidation,24.72,0.0,785.0,789.0,1.0,0.0
7000.0, 36 months,8.49,B,3 years,MORTGAGE,100000.0,Fully Paid,home_improvement,29.75,2.0,675.0,679.0,1.0,0.0
18000.0, 60 months,9.76,B,5 years,MORTGAGE,118057.0,Fully Paid,credit_card,10.52,0.0,680.0,684.0,2.0,1.0
8100.0, 36 months,8.38,B,< 1 year,RENT,42000.0,Fully Paid,debt_consolidation,26.06,0.0,685.0,689.0,1.0,0.0
7000.0, 36 months,9.17,B,9 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,9.26,2.0,685.0,689.0,0.0,1.0
3000.0, 36 months,6.24,A,1 year,RENT,60000.0,Fully Paid,major_purchase,12.1,0.0,745.0,749.0,0.0,0.0
12000.0, 36 months,8.38,B,1 year,RENT,47000.0,Fully Paid,car,16.32,1.0,705.0,709.0,1.0,1.0
18650.0, 36 months,10.64,B,3 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,28.39,0.0,675.0,679.0,1.0,0.0
5000.0, 36 months,12.59,C,10+ years,RENT,79000.0,Fully Paid,debt_consolidation,13.05,0.0,670.0,674.0,0.0,0.0
5000.0, 36 months,12.59,C,10+ years,MORTGAGE,75000.0,Fully Paid,other,22.3,0.0,730.0,734.0,0.0,0.0
8400.0, 36 months,13.67,C,2 years,RENT,67000.0,Fully Paid,medical,1.98,0.0,705.0,709.0,0.0,0.0
15000.0, 36 months,10.64,B,10+ years,MORTGAGE,77546.57,Fully Paid,debt_consolidation,25.21,3.0,660.0,664.0,0.0,0.0
12000.0, 60 months,11.99,C,1 year,MORTGAGE,70000.0,Fully Paid,debt_consolidation,8.88,1.0,700.0,704.0,0.0,0.0
21000.0, 60 months,16.99,D,10+ years,MORTGAGE,60000.0,Charged Off,debt_consolidation,34.52,0.0,685.0,689.0,2.0,0.0
9000.0, 36 months,20.99,E,6 years,OWN,30000.0,Charged Off,debt_consolidation,29.32,0.0,675.0,679.0,1.0,0.0
19000.0, 60 months,9.17,B,10+ years,RENT,92000.0,Fully Paid,credit_card,32.74,1.0,685.0,689.0,3.0,0.0
30000.0, 36 months,17.57,D,10+ years,MORTGAGE,116000.0,Charged Off,debt_consolidation,29.03,1.0,695.0,699.0,3.0,0.0
13600.0, 36 months,9.76,B,10+ years,MORTGAGE,70000.0,Fully Paid,credit_card,14.75,1.0,680.0,684.0,0.0,0.0
24825.0, 36 months,9.76,B,< 1 year,MORTGAGE,60000.0,Fully Paid,debt_consolidation,24.16,0.0,755.0,759.0,0.0,0.0
12000.0, 36 months,11.99,C,3 years,MORTGAGE,48000.0,Fully Paid,credit_card,23.2,0.0,660.0,664.0,0.0,1.0
8400.0, 36 months,7.89,A,< 1 year,RENT,132000.0,Charged Off,debt_consolidation,4.77,0.0,730.0,734.0,2.0,0.0
5000.0, 36 months,14.85,C,10+ years,MORTGAGE,72000.0,Fully Paid,home_improvement,9.72,2.0,660.0,664.0,3.0,0.0
12000.0, 36 months,8.38,B,10+ years,MORTGAGE,243000.0,Fully Paid,debt_consolidation,18.36,1.0,665.0,669.0,1.0,6.0
25000.0, 36 months,5.32,A,10+ years,MORTGAGE,84000.0,Fully Paid,debt_consolidation,13.37,0.0,800.0,804.0,0.0,0.0
8400.0, 36 months,12.88,C,9 years,MORTGAGE,95000.0,Fully Paid,home_improvement,26.33,0.0,705.0,709.0,0.0,0.0
8000.0, 36 months,9.17,B,10+ years,MORTGAGE,65000.0,Fully Paid,credit_card,36.64,0.0,690.0,694.0,0.0,0.0
18000.0, 60 months,18.99,E,7 years,RENT,57000.0,Charged Off,debt_consolidation,13.66,0.0,660.0,664.0,0.0,0.0
2525.0, 36 months,13.18,C,3 years,MORTGAGE,82000.0,Fully Paid,debt_consolidation,15.09,1.0,680.0,684.0,1.0,0.0
5000.0, 36 months,13.67,C,3 years,MORTGAGE,56500.0,Charged Off,debt_consolidation,29.35,0.0,680.0,684.0,0.0,1.0
23250.0, 60 months,17.27,D,1 year,RENT,58058.0,Charged Off,debt_consolidation,35.61,0.0,675.0,679.0,0.0,0.0
25000.0, 36 months,6.24,A,1 year,MORTGAGE,100000.0,Fully Paid,credit_card,9.42,0.0,720.0,724.0,0.0,0.0
3000.0, 36 months,16.55,D,,OWN,10874.0,Charged Off,debt_consolidation,30.68,0.0,665.0,669.0,0.0,0.0
20000.0, 36 months,9.76,B,2 years,RENT,125000.0,Fully Paid,credit_card,12.44,0.0,675.0,679.0,0.0,0.0
10000.0, 36 months,7.26,A,10+ years,RENT,32000.0,Fully Paid,debt_consolidation,24.61,0.0,710.0,714.0,1.0,1.0
9000.0, 36 months,11.22,B,,RENT,31000.0,Fully Paid,debt_consolidation,22.73,0.0,680.0,684.0,2.0,6.0
21125.0, 36 months,13.67,C,5 years,OWN,60000.0,Fully Paid,credit_card,21.0,0.0,685.0,689.0,0.0,0.0
12000.0, 36 months,9.17,B,6 years,MORTGAGE,40000.0,Charged Off,credit_card,25.62,0.0,670.0,674.0,0.0,0.0
1000.0, 36 months,13.18,C,10+ years,MORTGAGE,58600.0,Fully Paid,home_improvement,21.34,0.0,680.0,684.0,1.0,1.0
15600.0, 60 months,7.89,A,3 years,MORTGAGE,79000.0,Fully Paid,home_improvement,16.0,0.0,725.0,729.0,1.0,0.0
22000.0, 60 months,13.18,C,10+ years,MORTGAGE,90000.0,Charged Off,debt_consolidation,26.66,0.0,705.0,709.0,1.0,0.0
12800.0, 36 months,11.99,C,10+ years,MORTGAGE,128000.0,Fully Paid,debt_consolidation,25.83,0.0,680.0,684.0,1.0,0.0
12000.0, 36 months,10.64,B,10+ years,MORTGAGE,150000.0,Fully Paid,small_business,20.43,0.0,690.0,694.0,0.0,0.0
25000.0, 36 months,5.32,A,3 years,RENT,70000.0,Fully Paid,credit_card,17.85,0.0,745.0,749.0,0.0,0.0
10000.0, 36 months,11.22,B,6 years,RENT,60000.0,Fully Paid,debt_consolidation,13.9,1.0,660.0,664.0,1.0,1.0
11875.0, 60 months,15.41,D,10+ years,RENT,75000.0,Fully Paid,other,10.67,0.0,705.0,709.0,0.0,1.0
16000.0, 36 months,7.89,A,10+ years,MORTGAGE,143095.0,Fully Paid,debt_consolidation,27.29,0.0,730.0,734.0,0.0,0.0
7875.0, 36 months,14.48,C,8 years,RENT,75000.0,Fully Paid,debt_consolidation,12.97,0.0,685.0,689.0,1.0,0.0
14000.0, 36 months,8.18,B,10+ years,MORTGAGE,95000.0,Fully Paid,credit_card,18.71,0.0,690.0,694.0,0.0,0.0
15000.0, 60 months,9.99,B,5 years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,5.53,1.0,735.0,739.0,0.0,0.0
26175.0, 60 months,22.99,F,9 years,MORTGAGE,165000.0,Charged Off,debt_consolidation,7.09,1.0,665.0,669.0,3.0,2.0
19000.0, 36 months,7.49,A,9 years,MORTGAGE,58000.0,Fully Paid,debt_consolidation,14.01,0.0,700.0,704.0,1.0,0.0
35000.0, 60 months,18.99,E,3 years,MORTGAGE,95000.0,Charged Off,debt_consolidation,17.59,1.0,720.0,724.0,1.0,0.0
24000.0, 60 months,9.17,B,9 years,MORTGAGE,213000.0,Fully Paid,debt_consolidation,29.22,0.0,695.0,699.0,0.0,0.0
12000.0, 60 months,13.18,C,10+ years,RENT,30000.0,Fully Paid,debt_consolidation,9.04,0.0,705.0,709.0,0.0,0.0
14750.0, 36 months,15.41,D,10+ years,MORTGAGE,66000.0,Charged Off,vacation,39.61,0.0,730.0,734.0,1.0,0.0
19800.0, 36 months,8.38,B,1 year,RENT,154000.0,Fully Paid,other,0.23,0.0,745.0,749.0,1.0,0.0
21425.0, 36 months,16.99,D,7 years,RENT,60000.0,Charged Off,credit_card,20.89,0.0,665.0,669.0,0.0,0.0
10000.0, 60 months,9.17,B,,OWN,28000.0,Fully Paid,debt_consolidation,25.68,0.0,735.0,739.0,0.0,0.0
1000.0, 36 months,16.99,D,2 years,OWN,40000.0,Fully Paid,major_purchase,35.49,0.0,665.0,669.0,0.0,0.0
5000.0, 36 months,11.99,C,,MORTGAGE,27000.0,Fully Paid,home_improvement,25.07,0.0,670.0,674.0,3.0,0.0
3000.0, 36 months,11.22,B,10+ years,MORTGAGE,60000.0,Fully Paid,home_improvement,14.66,0.0,715.0,719.0,0.0,0.0
14000.0, 36 months,7.89,A,3 years,MORTGAGE,75000.0,Fully Paid,credit_card,17.28,0.0,665.0,669.0,0.0,4.0
35000.0, 60 months,12.05,C,10+ years,RENT,125000.0,Charged Off,debt_consolidation,19.96,0.0,685.0,689.0,1.0,0.0
15000.0, 36 months,12.59,C,1 year,RENT,60000.0,Fully Paid,debt_consolidation,18.42,0.0,685.0,689.0,1.0,0.0
9600.0, 36 months,6.24,A,9 years,RENT,60000.0,Fully Paid,major_purchase,18.2,0.0,740.0,744.0,0.0,0.0
5000.0, 36 months,13.18,C,10+ years,MORTGAGE,72000.0,Fully Paid,home_improvement,28.17,0.0,660.0,664.0,2.0,1.0
26400.0, 60 months,10.78,B,10+ years,MORTGAGE,146000.0,Fully Paid,debt_consolidation,9.45,1.0,695.0,699.0,1.0,0.0
18400.0, 60 months,15.41,D,10+ years,OWN,50000.0,Charged Off,credit_card,25.16,1.0,680.0,684.0,0.0,0.0
14000.0, 60 months,13.18,C,10+ years,RENT,76000.0,Fully Paid,debt_consolidation,10.91,0.0,675.0,679.0,0.0,1.0
13600.0, 60 months,13.18,C,5 years,MORTGAGE,43697.0,Charged Off,debt_consolidation,13.07,0.0,670.0,674.0,0.0,2.0
3500.0, 36 months,10.64,B,,RENT,11140.0,Fully Paid,debt_consolidation,15.52,0.0,665.0,669.0,3.0,1.0
16800.0, 60 months,15.41,D,4 years,MORTGAGE,42000.0,Fully Paid,debt_consolidation,26.54,0.0,660.0,664.0,1.0,0.0
12000.0, 36 months,9.76,B,5 years,RENT,45000.0,Fully Paid,credit_card,17.87,0.0,660.0,664.0,1.0,0.0
20000.0, 36 months,10.78,B,< 1 year,OWN,55000.0,Fully Paid,debt_consolidation,36.94,0.0,740.0,744.0,1.0,1.0
25000.0, 36 months,6.89,A,3 years,RENT,140000.0,Fully Paid,debt_consolidation,9.94,0.0,680.0,684.0,0.0,0.0
9200.0, 36 months,12.05,C,6 years,MORTGAGE,55000.0,Charged Off,debt_consolidation,7.53,0.0,670.0,674.0,2.0,0.0
3500.0, 36 months,6.89,A,5 years,OWN,43000.0,Fully Paid,home_improvement,9.43,0.0,680.0,684.0,0.0,1.0
8000.0, 36 months,12.59,C,2 years,RENT,51000.0,Fully Paid,debt_consolidation,2.02,0.0,700.0,704.0,0.0,0.0
35000.0, 36 months,18.49,E,2 years,OWN,100000.0,Charged Off,major_purchase,9.64,0.0,690.0,694.0,5.0,1.0
18000.0, 36 months,7.26,A,2 years,MORTGAGE,46500.0,Fully Paid,debt_consolidation,12.39,0.0,765.0,769.0,1.0,0.0
16000.0, 60 months,8.38,B,10+ years,MORTGAGE,80000.0,Charged Off,credit_card,22.73,0.0,690.0,694.0,0.0,0.0
10000.0, 36 months,11.49,B,,MORTGAGE,50460.0,Fully Paid,debt_consolidation,9.73,0.0,680.0,684.0,0.0,0.0
5000.0, 36 months,9.76,B,2 years,OWN,160000.0,Fully Paid,debt_consolidation,15.05,0.0,675.0,679.0,0.0,2.0
10000.0, 36 months,11.99,C,< 1 year,MORTGAGE,40000.0,Fully Paid,debt_consolidation,9.09,1.0,660.0,664.0,0.0,0.0
33425.0, 36 months,10.64,B,3 years,MORTGAGE,107000.0,Fully Paid,debt_consolidation,24.15,0.0,715.0,719.0,0.0,0.0
5600.0, 36 months,8.38,B,10+ years,RENT,24000.0,Fully Paid,debt_consolidation,27.4,0.0,710.0,714.0,0.0,0.0
14400.0, 60 months,8.38,B,,MORTGAGE,90000.0,Fully Paid,credit_card,21.77,0.0,810.0,814.0,2.0,0.0
23000.0, 60 months,13.18,C,5 years,MORTGAGE,74000.0,Charged Off,credit_card,19.51,0.0,700.0,704.0,0.0,0.0
17000.0, 36 months,15.41,D,10+ years,OWN,76900.0,Fully Paid,debt_consolidation,21.74,0.0,665.0,669.0,0.0,0.0
1200.0, 36 months,9.8,B,4 years,RENT,35000.0,Fully Paid,major_purchase,19.41,0.0,700.0,704.0,1.0,0.0
6125.0, 36 months,10.64,B,5 years,MORTGAGE,80000.0,Charged Off,debt_consolidation,7.52,0.0,695.0,699.0,0.0,1.0
25000.0, 60 months,13.67,C,6 years,MORTGAGE,105000.0,Fully Paid,debt_consolidation,23.9,0.0,695.0,699.0,0.0,0.0
6000.0, 36 months,16.55,D,10+ years,MORTGAGE,32000.0,Charged Off,debt_consolidation,34.21,0.0,670.0,674.0,1.0,0.0
18000.0, 60 months,15.41,D,10+ years,MORTGAGE,53000.0,Fully Paid,credit_card,37.61,0.0,675.0,679.0,2.0,3.0
10000.0, 36 months,18.2,E,1 year,RENT,145000.0,Charged Off,debt_consolidation,8.29,0.0,690.0,694.0,2.0,0.0
28975.0, 36 months,15.41,D,4 years,MORTGAGE,95000.0,Fully Paid,debt_consolidation,24.09,1.0,675.0,679.0,0.0,0.0
10000.0, 36 months,14.48,C,9 years,RENT,75000.0,Charged Off,credit_card,31.97,5.0,670.0,674.0,1.0,1.0
11650.0, 60 months,21.99,F,10+ years,RENT,80000.0,Fully Paid,debt_consolidation,13.92,0.0,660.0,664.0,0.0,1.0
12600.0, 36 months,16.55,D,4 years,RENT,35000.0,Fully Paid,debt_consolidation,39.2,0.0,675.0,679.0,0.0,0.0
7000.0, 36 months,10.99,B,10+ years,RENT,57000.0,Fully Paid,credit_card,21.73,0.0,700.0,704.0,0.0,2.0
18000.0, 36 months,12.59,C,10+ years,MORTGAGE,60000.0,Charged Off,debt_consolidation,28.72,0.0,690.0,694.0,0.0,0.0
20000.0, 36 months,20.99,E,2 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,14.06,0.0,660.0,664.0,1.0,0.0
9000.0, 36 months,7.89,A,10+ years,RENT,104000.0,Fully Paid,credit_card,8.33,1.0,675.0,679.0,0.0,0.0
29025.0, 60 months,18.49,E,10+ years,MORTGAGE,66000.0,Charged Off,debt_consolidation,16.31,0.0,705.0,709.0,0.0,0.0
3000.0, 36 months,8.38,B,< 1 year,RENT,45000.0,Charged Off,credit_card,14.98,0.0,715.0,719.0,1.0,1.0
3000.0, 36 months,12.59,C,,RENT,22000.0,Fully Paid,debt_consolidation,6.22,0.0,780.0,784.0,0.0,0.0
20000.0, 60 months,16.99,D,4 years,RENT,67000.0,Fully Paid,debt_consolidation,23.21,2.0,685.0,689.0,0.0,0.0
2500.0, 36 months,12.59,C,10+ years,OWN,45000.0,Fully Paid,other,25.34,0.0,680.0,684.0,0.0,0.0
2100.0, 36 months,12.59,C,9 years,MORTGAGE,52000.0,Fully Paid,other,24.79,0.0,705.0,709.0,2.0,0.0
20000.0, 60 months,19.99,E,2 years,RENT,85000.0,Charged Off,debt_consolidation,24.16,0.0,670.0,674.0,4.0,1.0
